# Tau / ps;  Vector autocorrelation;  1-exp fit;  2-exp fit;  3-exp fit
6.953500000;  0.7982128062; 0.8071173236; 0.8024964886; 0.7987704634
6.954000000;  0.7982042712; 0.8071063830; 0.8024890717; 0.7987634683
6.954500000;  0.7981957806; 0.8070954426; 0.8024816549; 0.7987564735
6.955000000;  0.7981873333; 0.8070845023; 0.8024742382; 0.7987494789
6.955500000;  0.7981789280; 0.8070735621; 0.8024668216; 0.7987424846
6.956000000;  0.7981705635; 0.8070626221; 0.8024594050; 0.7987354905
6.956500000;  0.7981622387; 0.8070516822; 0.8024519885; 0.7987284966
6.957000000;  0.7981539522; 0.8070407425; 0.8024445721; 0.7987215030
6.957500000;  0.7981457032; 0.8070298030; 0.8024371557; 0.7987145097
6.958000000;  0.7981374907; 0.8070188635; 0.8024297394; 0.7987075166
6.958500000;  0.7981293136; 0.8070079243; 0.8024223231; 0.7987005237
6.959000000;  0.7981211708; 0.8069969851; 0.8024149070; 0.7986935311
6.959500000;  0.7981130617; 0.8069860462; 0.8024074909; 0.7986865388
6.960000000;  0.7981049857; 0.8069751073; 0.8024000749; 0.7986795467
6.960500000;  0.7980969419; 0.8069641687; 0.8023926589; 0.7986725548
6.961000000;  0.7980889298; 0.8069532301; 0.8023852430; 0.7986655632
6.961500000;  0.7980809488; 0.8069422918; 0.8023778272; 0.7986585718
6.962000000;  0.7980729985; 0.8069313535; 0.8023704114; 0.7986515807
6.962500000;  0.7980650787; 0.8069204154; 0.8023629957; 0.7986445898
6.963000000;  0.7980571889; 0.8069094775; 0.8023555801; 0.7986375992
6.963500000;  0.7980493288; 0.8068985397; 0.8023481646; 0.7986306088
6.964000000;  0.7980414983; 0.8068876021; 0.8023407491; 0.7986236187
6.964500000;  0.7980336974; 0.8068766646; 0.8023333337; 0.7986166288
6.965000000;  0.7980259259; 0.8068657273; 0.8023259183; 0.7986096391
6.965500000;  0.7980181836; 0.8068547901; 0.8023185031; 0.7986026497
6.966000000;  0.7980104703; 0.8068438530; 0.8023110878; 0.7985956606
6.966500000;  0.7980027862; 0.8068329161; 0.8023036727; 0.7985886717
6.967000000;  0.7979951314; 0.8068219794; 0.8022962576; 0.7985816830
6.967500000;  0.7979875054; 0.8068110428; 0.8022888426; 0.7985746946
6.968000000;  0.7979799080; 0.8068001063; 0.8022814277; 0.7985677064
6.968500000;  0.7979723390; 0.8067891700; 0.8022740128; 0.7985607185
6.969000000;  0.7979647987; 0.8067782339; 0.8022665980; 0.7985537308
6.969500000;  0.7979572867; 0.8067672978; 0.8022591833; 0.7985467434
6.970000000;  0.7979498024; 0.8067563620; 0.8022517687; 0.7985397562
6.970500000;  0.7979423457; 0.8067454263; 0.8022443541; 0.7985327693
6.971000000;  0.7979349163; 0.8067344907; 0.8022369395; 0.7985257826
6.971500000;  0.7979275142; 0.8067235553; 0.8022295251; 0.7985187962
6.972000000;  0.7979201387; 0.8067126200; 0.8022221107; 0.7985118100
6.972500000;  0.7979127889; 0.8067016849; 0.8022146964; 0.7985048240
6.973000000;  0.7979054642; 0.8066907499; 0.8022072821; 0.7984978383
6.973500000;  0.7978981642; 0.8066798151; 0.8021998680; 0.7984908529
6.974000000;  0.7978908882; 0.8066688804; 0.8021924539; 0.7984838677
6.974500000;  0.7978836350; 0.8066579459; 0.8021850398; 0.7984768827
6.975000000;  0.7978764034; 0.8066470115; 0.8021776258; 0.7984698980
6.975500000;  0.7978691926; 0.8066360773; 0.8021702119; 0.7984629135
6.976000000;  0.7978620016; 0.8066251432; 0.8021627981; 0.7984559293
6.976500000;  0.7978548288; 0.8066142093; 0.8021553843; 0.7984489453
6.977000000;  0.7978476727; 0.8066032755; 0.8021479706; 0.7984419616
6.977500000;  0.7978405318; 0.8065923419; 0.8021405570; 0.7984349781
6.978000000;  0.7978334046; 0.8065814084; 0.8021331434; 0.7984279948
6.978500000;  0.7978262893; 0.8065704750; 0.8021257299; 0.7984210118
6.979000000;  0.7978191837; 0.8065595419; 0.8021183165; 0.7984140291
6.979500000;  0.7978120856; 0.8065486088; 0.8021109032; 0.7984070466
6.980000000;  0.7978049933; 0.8065376759; 0.8021034899; 0.7984000643
6.980500000;  0.7977979044; 0.8065267432; 0.8020960767; 0.7983930823
6.981000000;  0.7977908166; 0.8065158106; 0.8020886635; 0.7983861005
6.981500000;  0.7977837274; 0.8065048781; 0.8020812504; 0.7983791190
6.982000000;  0.7977766343; 0.8064939458; 0.8020738374; 0.7983721377
6.982500000;  0.7977695353; 0.8064830137; 0.8020664245; 0.7983651567
6.983000000;  0.7977624277; 0.8064720817; 0.8020590116; 0.7983581759
6.983500000;  0.7977553089; 0.8064611498; 0.8020515988; 0.7983511954
6.984000000;  0.7977481766; 0.8064502181; 0.8020441860; 0.7983442151
6.984500000;  0.7977410285; 0.8064392865; 0.8020367734; 0.7983372350
6.985000000;  0.7977338623; 0.8064283551; 0.8020293608; 0.7983302552
6.985500000;  0.7977266755; 0.8064174238; 0.8020219482; 0.7983232757
6.986000000;  0.7977194658; 0.8064064927; 0.8020145358; 0.7983162964
6.986500000;  0.7977122311; 0.8063955618; 0.8020071234; 0.7983093173
6.987000000;  0.7977049693; 0.8063846309; 0.8019997110; 0.7983023385
6.987500000;  0.7976976784; 0.8063737003; 0.8019922988; 0.7982953599
6.988000000;  0.7976903563; 0.8063627697; 0.8019848866; 0.7982883816
6.988500000;  0.7976830013; 0.8063518394; 0.8019774745; 0.7982814035
6.989000000;  0.7976756118; 0.8063409091; 0.8019700624; 0.7982744257
6.989500000;  0.7976681863; 0.8063299791; 0.8019626504; 0.7982674481
6.990000000;  0.7976607233; 0.8063190491; 0.8019552385; 0.7982604707
6.990500000;  0.7976532214; 0.8063081193; 0.8019478267; 0.7982534936
6.991000000;  0.7976456797; 0.8062971897; 0.8019404149; 0.7982465168
6.991500000;  0.7976380973; 0.8062862602; 0.8019330032; 0.7982395401
6.992000000;  0.7976304733; 0.8062753309; 0.8019255915; 0.7982325638
6.992500000;  0.7976228070; 0.8062644017; 0.8019181799; 0.7982255877
6.993000000;  0.7976150981; 0.8062534726; 0.8019107684; 0.7982186118
6.993500000;  0.7976073465; 0.8062425437; 0.8019033570; 0.7982116361
6.994000000;  0.7975995523; 0.8062316150; 0.8018959456; 0.7982046608
6.994500000;  0.7975917156; 0.8062206864; 0.8018885343; 0.7981976856
6.995000000;  0.7975838366; 0.8062097579; 0.8018811231; 0.7981907107
6.995500000;  0.7975759161; 0.8061988296; 0.8018737119; 0.7981837361
6.996000000;  0.7975679548; 0.8061879015; 0.8018663008; 0.7981767617
6.996500000;  0.7975599537; 0.8061769735; 0.8018588898; 0.7981697875
6.997000000;  0.7975519137; 0.8061660456; 0.8018514789; 0.7981628136
6.997500000;  0.7975438361; 0.8061551179; 0.8018440680; 0.7981558399
6.998000000;  0.7975357225; 0.8061441904; 0.8018366571; 0.7981488665
6.998500000;  0.7975275742; 0.8061332629; 0.8018292464; 0.7981418933
6.999000000;  0.7975193929; 0.8061223357; 0.8018218357; 0.7981349204
6.999500000;  0.7975111802; 0.8061114086; 0.8018144251; 0.7981279477
7.000000000;  0.7975029380; 0.8061004816; 0.8018070145; 0.7981209752
7.000500000;  0.7974946682; 0.8060895548; 0.8017996041; 0.7981140030
7.001000000;  0.7974863725; 0.8060786281; 0.8017921937; 0.7981070311
7.001500000;  0.7974780527; 0.8060677016; 0.8017847833; 0.7981000594
7.002000000;  0.7974697110; 0.8060567752; 0.8017773730; 0.7980930879
7.002500000;  0.7974613494; 0.8060458490; 0.8017699628; 0.7980861167
7.003000000;  0.7974529699; 0.8060349229; 0.8017625527; 0.7980791457
7.003500000;  0.7974445745; 0.8060239970; 0.8017551426; 0.7980721750
7.004000000;  0.7974361651; 0.8060130712; 0.8017477326; 0.7980652045
7.004500000;  0.7974277439; 0.8060021455; 0.8017403227; 0.7980582342
7.005000000;  0.7974193129; 0.8059912200; 0.8017329128; 0.7980512642
7.005500000;  0.7974108740; 0.8059802947; 0.8017255030; 0.7980442945
7.006000000;  0.7974024288; 0.8059693695; 0.8017180933; 0.7980373250
7.006500000;  0.7973939791; 0.8059584445; 0.8017106837; 0.7980303557
7.007000000;  0.7973855268; 0.8059475196; 0.8017032741; 0.7980233867
7.007500000;  0.7973770735; 0.8059365948; 0.8016958645; 0.7980164179
7.008000000;  0.7973686206; 0.8059256702; 0.8016884551; 0.7980094494
7.008500000;  0.7973601696; 0.8059147458; 0.8016810457; 0.7980024811
7.009000000;  0.7973517218; 0.8059038215; 0.8016736364; 0.7979955131
7.009500000;  0.7973432787; 0.8058928973; 0.8016662272; 0.7979885453
7.010000000;  0.7973348415; 0.8058819733; 0.8016588180; 0.7979815777
7.010500000;  0.7973264113; 0.8058710494; 0.8016514089; 0.7979746104
7.011000000;  0.7973179891; 0.8058601257; 0.8016439998; 0.7979676433
7.011500000;  0.7973095759; 0.8058492022; 0.8016365909; 0.7979606765
7.012000000;  0.7973011728; 0.8058382788; 0.8016291819; 0.7979537099
7.012500000;  0.7972927806; 0.8058273555; 0.8016217731; 0.7979467436
7.013000000;  0.7972843999; 0.8058164324; 0.8016143643; 0.7979397775
7.013500000;  0.7972760315; 0.8058055094; 0.8016069556; 0.7979328117
7.014000000;  0.7972676760; 0.8057945866; 0.8015995470; 0.7979258461
7.014500000;  0.7972593341; 0.8057836639; 0.8015921385; 0.7979188807
7.015000000;  0.7972510061; 0.8057727414; 0.8015847300; 0.7979119156
7.015500000;  0.7972426927; 0.8057618190; 0.8015773215; 0.7979049507
7.016000000;  0.7972343943; 0.8057508968; 0.8015699132; 0.7978979861
7.016500000;  0.7972261112; 0.8057399747; 0.8015625049; 0.7978910217
7.017000000;  0.7972178439; 0.8057290528; 0.8015550967; 0.7978840576
7.017500000;  0.7972095926; 0.8057181310; 0.8015476885; 0.7978770937
7.018000000;  0.7972013575; 0.8057072093; 0.8015402804; 0.7978701301
7.018500000;  0.7971931390; 0.8056962878; 0.8015328724; 0.7978631667
7.019000000;  0.7971849372; 0.8056853665; 0.8015254645; 0.7978562035
7.019500000;  0.7971767519; 0.8056744453; 0.8015180566; 0.7978492406
7.020000000;  0.7971685831; 0.8056635243; 0.8015106488; 0.7978422779
7.020500000;  0.7971604308; 0.8056526034; 0.8015032411; 0.7978353155
7.021000000;  0.7971522950; 0.8056416826; 0.8014958334; 0.7978283533
7.021500000;  0.7971441755; 0.8056307620; 0.8014884258; 0.7978213914
7.022000000;  0.7971360720; 0.8056198416; 0.8014810183; 0.7978144297
7.022500000;  0.7971279844; 0.8056089212; 0.8014736108; 0.7978074682
7.023000000;  0.7971199124; 0.8055980011; 0.8014662034; 0.7978005070
7.023500000;  0.7971118561; 0.8055870811; 0.8014587961; 0.7977935461
7.024000000;  0.7971038153; 0.8055761612; 0.8014513888; 0.7977865854
7.024500000;  0.7970957897; 0.8055652415; 0.8014439816; 0.7977796249
7.025000000;  0.7970877792; 0.8055543219; 0.8014365745; 0.7977726646
7.025500000;  0.7970797838; 0.8055434025; 0.8014291674; 0.7977657047
7.026000000;  0.7970718038; 0.8055324832; 0.8014217604; 0.7977587449
7.026500000;  0.7970638390; 0.8055215641; 0.8014143535; 0.7977517854
7.027000000;  0.7970558894; 0.8055106452; 0.8014069467; 0.7977448262
7.027500000;  0.7970479551; 0.8054997263; 0.8013995399; 0.7977378671
7.028000000;  0.7970400366; 0.8054888076; 0.8013921332; 0.7977309084
7.028500000;  0.7970321342; 0.8054778891; 0.8013847265; 0.7977239498
7.029000000;  0.7970242477; 0.8054669707; 0.8013773200; 0.7977169916
7.029500000;  0.7970163772; 0.8054560525; 0.8013699135; 0.7977100335
7.030000000;  0.7970085231; 0.8054451344; 0.8013625070; 0.7977030757
7.030500000;  0.7970006858; 0.8054342165; 0.8013551006; 0.7976961182
7.031000000;  0.7969928651; 0.8054232987; 0.8013476943; 0.7976891609
7.031500000;  0.7969850608; 0.8054123810; 0.8013402881; 0.7976822038
7.032000000;  0.7969772728; 0.8054014636; 0.8013328819; 0.7976752470
7.032500000;  0.7969695015; 0.8053905462; 0.8013254759; 0.7976682904
7.033000000;  0.7969617468; 0.8053796290; 0.8013180698; 0.7976613341
7.033500000;  0.7969540083; 0.8053687120; 0.8013106639; 0.7976543780
7.034000000;  0.7969462857; 0.8053577951; 0.8013032580; 0.7976474221
7.034500000;  0.7969385788; 0.8053468783; 0.8012958522; 0.7976404665
7.035000000;  0.7969308877; 0.8053359617; 0.8012884464; 0.7976335111
7.035500000;  0.7969232120; 0.8053250452; 0.8012810407; 0.7976265560
7.036000000;  0.7969155507; 0.8053141289; 0.8012736351; 0.7976196012
7.036500000;  0.7969079034; 0.8053032128; 0.8012662295; 0.7976126465
7.037000000;  0.7969002697; 0.8052922968; 0.8012588241; 0.7976056921
7.037500000;  0.7968926491; 0.8052813809; 0.8012514187; 0.7975987380
7.038000000;  0.7968850404; 0.8052704652; 0.8012440133; 0.7975917841
7.038500000;  0.7968774426; 0.8052595496; 0.8012366080; 0.7975848304
7.039000000;  0.7968698551; 0.8052486342; 0.8012292028; 0.7975778770
7.039500000;  0.7968622770; 0.8052377189; 0.8012217977; 0.7975709238
7.040000000;  0.7968547072; 0.8052268038; 0.8012143926; 0.7975639709
7.040500000;  0.7968471443; 0.8052158888; 0.8012069876; 0.7975570182
7.041000000;  0.7968395872; 0.8052049740; 0.8011995827; 0.7975500658
7.041500000;  0.7968320348; 0.8051940593; 0.8011921778; 0.7975431136
7.042000000;  0.7968244858; 0.8051831448; 0.8011847730; 0.7975361616
7.042500000;  0.7968169384; 0.8051722304; 0.8011773683; 0.7975292099
7.043000000;  0.7968093910; 0.8051613161; 0.8011699636; 0.7975222584
7.043500000;  0.7968018421; 0.8051504020; 0.8011625591; 0.7975153072
7.044000000;  0.7967942901; 0.8051394881; 0.8011551545; 0.7975083562
7.044500000;  0.7967867335; 0.8051285743; 0.8011477501; 0.7975014054
7.045000000;  0.7967791701; 0.8051176607; 0.8011403457; 0.7974944549
7.045500000;  0.7967715982; 0.8051067472; 0.8011329414; 0.7974875047
7.046000000;  0.7967640163; 0.8050958338; 0.8011255371; 0.7974805547
7.046500000;  0.7967564227; 0.8050849206; 0.8011181329; 0.7974736049
7.047000000;  0.7967488157; 0.8050740075; 0.8011107288; 0.7974666553
7.047500000;  0.7967411934; 0.8050630946; 0.8011033248; 0.7974597061
7.048000000;  0.7967335543; 0.8050521819; 0.8010959208; 0.7974527570
7.048500000;  0.7967258972; 0.8050412693; 0.8010885169; 0.7974458082
7.049000000;  0.7967182203; 0.8050303568; 0.8010811131; 0.7974388596
7.049500000;  0.7967105221; 0.8050194445; 0.8010737093; 0.7974319113
7.050000000;  0.7967028015; 0.8050085323; 0.8010663056; 0.7974249632
7.050500000;  0.7966950571; 0.8049976203; 0.8010589020; 0.7974180154
7.051000000;  0.7966872878; 0.8049867084; 0.8010514984; 0.7974110678
7.051500000;  0.7966794924; 0.8049757967; 0.8010440949; 0.7974041205
7.052000000;  0.7966716699; 0.8049648851; 0.8010366915; 0.7973971734
7.052500000;  0.7966638192; 0.8049539737; 0.8010292881; 0.7973902265
7.053000000;  0.7966559396; 0.8049430624; 0.8010218848; 0.7973832799
7.053500000;  0.7966480303; 0.8049321513; 0.8010144816; 0.7973763335
7.054000000;  0.7966400904; 0.8049212403; 0.8010070785; 0.7973693874
7.054500000;  0.7966321193; 0.8049103295; 0.8009996754; 0.7973624415
7.055000000;  0.7966241168; 0.8048994188; 0.8009922724; 0.7973554958
7.055500000;  0.7966160823; 0.8048885082; 0.8009848694; 0.7973485504
7.056000000;  0.7966080154; 0.8048775979; 0.8009774665; 0.7973416052
7.056500000;  0.7965999162; 0.8048666876; 0.8009700637; 0.7973346603
7.057000000;  0.7965917846; 0.8048557775; 0.8009626610; 0.7973277156
7.057500000;  0.7965836208; 0.8048448676; 0.8009552583; 0.7973207712
7.058000000;  0.7965754249; 0.8048339578; 0.8009478557; 0.7973138270
7.058500000;  0.7965671974; 0.8048230481; 0.8009404532; 0.7973068830
7.059000000;  0.7965589389; 0.8048121386; 0.8009330507; 0.7972999393
7.059500000;  0.7965506501; 0.8048012292; 0.8009256483; 0.7972929958
7.060000000;  0.7965423317; 0.8047903200; 0.8009182460; 0.7972860526
7.060500000;  0.7965339844; 0.8047794110; 0.8009108437; 0.7972791096
7.061000000;  0.7965256091; 0.8047685021; 0.8009034415; 0.7972721669
7.061500000;  0.7965172069; 0.8047575933; 0.8008960394; 0.7972652244
7.062000000;  0.7965087785; 0.8047466847; 0.8008886373; 0.7972582821
7.062500000;  0.7965003248; 0.8047357762; 0.8008812353; 0.7972513401
7.063000000;  0.7964918468; 0.8047248679; 0.8008738334; 0.7972443983
7.063500000;  0.7964833456; 0.8047139597; 0.8008664315; 0.7972374568
7.064000000;  0.7964748220; 0.8047030517; 0.8008590298; 0.7972305155
7.064500000;  0.7964662768; 0.8046921438; 0.8008516280; 0.7972235744
7.065000000;  0.7964577111; 0.8046812361; 0.8008442264; 0.7972166336
7.065500000;  0.7964491259; 0.8046703285; 0.8008368248; 0.7972096930
7.066000000;  0.7964405223; 0.8046594211; 0.8008294233; 0.7972027527
7.066500000;  0.7964319012; 0.8046485138; 0.8008220219; 0.7971958126
7.067000000;  0.7964232635; 0.8046376066; 0.8008146205; 0.7971888728
7.067500000;  0.7964146106; 0.8046266996; 0.8008072192; 0.7971819332
7.068000000;  0.7964059437; 0.8046157928; 0.8007998179; 0.7971749938
7.068500000;  0.7963972640; 0.8046048861; 0.8007924168; 0.7971680547
7.069000000;  0.7963885726; 0.8045939795; 0.8007850157; 0.7971611158
7.069500000;  0.7963798709; 0.8045830731; 0.8007776146; 0.7971541772
7.070000000;  0.7963711604; 0.8045721669; 0.8007702137; 0.7971472388
7.070500000;  0.7963624426; 0.8045612608; 0.8007628128; 0.7971403006
7.071000000;  0.7963537187; 0.8045503548; 0.8007554120; 0.7971333627
7.071500000;  0.7963449900; 0.8045394490; 0.8007480112; 0.7971264251
7.072000000;  0.7963362580; 0.8045285434; 0.8007406105; 0.7971194876
7.072500000;  0.7963275242; 0.8045176378; 0.8007332099; 0.7971125504
7.073000000;  0.7963187897; 0.8045067325; 0.8007258093; 0.7971056135
7.073500000;  0.7963100556; 0.8044958273; 0.8007184088; 0.7970986768
7.074000000;  0.7963013229; 0.8044849222; 0.8007110084; 0.7970917403
7.074500000;  0.7962925931; 0.8044740173; 0.8007036081; 0.7970848041
7.075000000;  0.7962838672; 0.8044631125; 0.8006962078; 0.7970778681
7.075500000;  0.7962751462; 0.8044522079; 0.8006888076; 0.7970709324
7.076000000;  0.7962664306; 0.8044413034; 0.8006814074; 0.7970639969
7.076500000;  0.7962577218; 0.8044303991; 0.8006740074; 0.7970570616
7.077000000;  0.7962490211; 0.8044194949; 0.8006666074; 0.7970501266
7.077500000;  0.7962403293; 0.8044085908; 0.8006592074; 0.7970431919
7.078000000;  0.7962316468; 0.8043976870; 0.8006518076; 0.7970362573
7.078500000;  0.7962229747; 0.8043867832; 0.8006444078; 0.7970293230
7.079000000;  0.7962143142; 0.8043758796; 0.8006370080; 0.7970223890
7.079500000;  0.7962056663; 0.8043649762; 0.8006296084; 0.7970154552
7.080000000;  0.7961970316; 0.8043540729; 0.8006222088; 0.7970085216
7.080500000;  0.7961884103; 0.8043431697; 0.8006148092; 0.7970015883
7.081000000;  0.7961798036; 0.8043322667; 0.8006074098; 0.7969946552
7.081500000;  0.7961712126; 0.8043213639; 0.8006000104; 0.7969877224
7.082000000;  0.7961626378; 0.8043104612; 0.8005926111; 0.7969807897
7.082500000;  0.7961540791; 0.8042995586; 0.8005852118; 0.7969738574
7.083000000;  0.7961455368; 0.8042886562; 0.8005778126; 0.7969669253
7.083500000;  0.7961370123; 0.8042777540; 0.8005704135; 0.7969599934
7.084000000;  0.7961285060; 0.8042668518; 0.8005630145; 0.7969530617
7.084500000;  0.7961200180; 0.8042559499; 0.8005556155; 0.7969461303
7.085000000;  0.7961115479; 0.8042450481; 0.8005482166; 0.7969391992
7.085500000;  0.7961030966; 0.8042341464; 0.8005408177; 0.7969322683
7.086000000;  0.7960946647; 0.8042232449; 0.8005334190; 0.7969253376
7.086500000;  0.7960862520; 0.8042123435; 0.8005260202; 0.7969184072
7.087000000;  0.7960778580; 0.8042014423; 0.8005186216; 0.7969114770
7.087500000;  0.7960694824; 0.8041905412; 0.8005112230; 0.7969045470
7.088000000;  0.7960611255; 0.8041796403; 0.8005038245; 0.7968976173
7.088500000;  0.7960527873; 0.8041687395; 0.8004964261; 0.7968906878
7.089000000;  0.7960444670; 0.8041578388; 0.8004890277; 0.7968837586
7.089500000;  0.7960361638; 0.8041469383; 0.8004816294; 0.7968768296
7.090000000;  0.7960278776; 0.8041360380; 0.8004742312; 0.7968699009
7.090500000;  0.7960196083; 0.8041251378; 0.8004668331; 0.7968629724
7.091000000;  0.7960113551; 0.8041142378; 0.8004594350; 0.7968560441
7.091500000;  0.7960031171; 0.8041033379; 0.8004520369; 0.7968491161
7.092000000;  0.7959948932; 0.8040924381; 0.8004446390; 0.7968421883
7.092500000;  0.7959866831; 0.8040815385; 0.8004372411; 0.7968352607
7.093000000;  0.7959784860; 0.8040706391; 0.8004298433; 0.7968283334
7.093500000;  0.7959703006; 0.8040597398; 0.8004224455; 0.7968214064
7.094000000;  0.7959621254; 0.8040488406; 0.8004150478; 0.7968144795
7.094500000;  0.7959539598; 0.8040379416; 0.8004076502; 0.7968075529
7.095000000;  0.7959458028; 0.8040270427; 0.8004002527; 0.7968006266
7.095500000;  0.7959376535; 0.8040161440; 0.8003928552; 0.7967937005
7.096000000;  0.7959295103; 0.8040052454; 0.8003854578; 0.7967867746
7.096500000;  0.7959213721; 0.8039943470; 0.8003780605; 0.7967798490
7.097000000;  0.7959132382; 0.8039834487; 0.8003706632; 0.7967729236
7.097500000;  0.7959051076; 0.8039725506; 0.8003632660; 0.7967659985
7.098000000;  0.7958969790; 0.8039616526; 0.8003558689; 0.7967590736
7.098500000;  0.7958888508; 0.8039507548; 0.8003484718; 0.7967521489
7.099000000;  0.7958807220; 0.8039398571; 0.8003410748; 0.7967452245
7.099500000;  0.7958725915; 0.8039289596; 0.8003336779; 0.7967383003
7.100000000;  0.7958644581; 0.8039180622; 0.8003262810; 0.7967313764
7.100500000;  0.7958563203; 0.8039071650; 0.8003188842; 0.7967244527
7.101000000;  0.7958481765; 0.8038962679; 0.8003114875; 0.7967175292
7.101500000;  0.7958400257; 0.8038853709; 0.8003040908; 0.7967106060
7.102000000;  0.7958318669; 0.8038744742; 0.8002966943; 0.7967036830
7.102500000;  0.7958236986; 0.8038635775; 0.8002892977; 0.7966967603
7.103000000;  0.7958155194; 0.8038526810; 0.8002819013; 0.7966898378
7.103500000;  0.7958073283; 0.8038417847; 0.8002745049; 0.7966829155
7.104000000;  0.7957991242; 0.8038308884; 0.8002671086; 0.7966759935
7.104500000;  0.7957909062; 0.8038199924; 0.8002597123; 0.7966690717
7.105000000;  0.7957826728; 0.8038090965; 0.8002523162; 0.7966621502
7.105500000;  0.7957744229; 0.8037982007; 0.8002449201; 0.7966552289
7.106000000;  0.7957661556; 0.8037873051; 0.8002375240; 0.7966483078
7.106500000;  0.7957578698; 0.8037764096; 0.8002301280; 0.7966413870
7.107000000;  0.7957495644; 0.8037655143; 0.8002227321; 0.7966344664
7.107500000;  0.7957412381; 0.8037546192; 0.8002153363; 0.7966275461
7.108000000;  0.7957328899; 0.8037437241; 0.8002079405; 0.7966206260
7.108500000;  0.7957245190; 0.8037328293; 0.8002005448; 0.7966137061
7.109000000;  0.7957161242; 0.8037219345; 0.8001931492; 0.7966067865
7.109500000;  0.7957077044; 0.8037110400; 0.8001857537; 0.7965998671
7.110000000;  0.7956992584; 0.8037001455; 0.8001783582; 0.7965929480
7.110500000;  0.7956907853; 0.8036892512; 0.8001709627; 0.7965860291
7.111000000;  0.7956822844; 0.8036783571; 0.8001635674; 0.7965791104
7.111500000;  0.7956737546; 0.8036674631; 0.8001561721; 0.7965721920
7.112000000;  0.7956651949; 0.8036565693; 0.8001487769; 0.7965652738
7.112500000;  0.7956566042; 0.8036456756; 0.8001413817; 0.7965583559
7.113000000;  0.7956479818; 0.8036347820; 0.8001339866; 0.7965514382
7.113500000;  0.7956393269; 0.8036238886; 0.8001265916; 0.7965445207
7.114000000;  0.7956306384; 0.8036129954; 0.8001191967; 0.7965376035
7.114500000;  0.7956219152; 0.8036021023; 0.8001118018; 0.7965306865
7.115000000;  0.7956131565; 0.8035912093; 0.8001044070; 0.7965237698
7.115500000;  0.7956043617; 0.8035803165; 0.8000970122; 0.7965168533
7.116000000;  0.7955955300; 0.8035694239; 0.8000896176; 0.7965099370
7.116500000;  0.7955866605; 0.8035585313; 0.8000822230; 0.7965030210
7.117000000;  0.7955777524; 0.8035476390; 0.8000748284; 0.7964961052
7.117500000;  0.7955688054; 0.8035367468; 0.8000674340; 0.7964891896
7.118000000;  0.7955598190; 0.8035258547; 0.8000600396; 0.7964822743
7.118500000;  0.7955507926; 0.8035149628; 0.8000526452; 0.7964753592
7.119000000;  0.7955417255; 0.8035040710; 0.8000452510; 0.7964684444
7.119500000;  0.7955326171; 0.8034931794; 0.8000378568; 0.7964615298
7.120000000;  0.7955234671; 0.8034822879; 0.8000304626; 0.7964546155
7.120500000;  0.7955142750; 0.8034713966; 0.8000230686; 0.7964477014
7.121000000;  0.7955050400; 0.8034605054; 0.8000156746; 0.7964407875
7.121500000;  0.7954957614; 0.8034496143; 0.8000082807; 0.7964338739
7.122000000;  0.7954864391; 0.8034387235; 0.8000008868; 0.7964269605
7.122500000;  0.7954770727; 0.8034278327; 0.7999934930; 0.7964200473
7.123000000;  0.7954676617; 0.8034169421; 0.7999860993; 0.7964131344
7.123500000;  0.7954582055; 0.8034060517; 0.7999787057; 0.7964062217
7.124000000;  0.7954487041; 0.8033951614; 0.7999713121; 0.7963993093
7.124500000;  0.7954391574; 0.8033842712; 0.7999639186; 0.7963923971
7.125000000;  0.7954295654; 0.8033733812; 0.7999565251; 0.7963854851
7.125500000;  0.7954199279; 0.8033624914; 0.7999491318; 0.7963785734
7.126000000;  0.7954102450; 0.8033516017; 0.7999417385; 0.7963716619
7.126500000;  0.7954005169; 0.8033407121; 0.7999343452; 0.7963647507
7.127000000;  0.7953907443; 0.8033298227; 0.7999269521; 0.7963578397
7.127500000;  0.7953809274; 0.8033189334; 0.7999195590; 0.7963509289
7.128000000;  0.7953710667; 0.8033080443; 0.7999121659; 0.7963440184
7.128500000;  0.7953611628; 0.8032971553; 0.7999047730; 0.7963371081
7.129000000;  0.7953512167; 0.8032862665; 0.7998973801; 0.7963301981
7.129500000;  0.7953412294; 0.8032753778; 0.7998899872; 0.7963232882
7.130000000;  0.7953312017; 0.8032644893; 0.7998825945; 0.7963163787
7.130500000;  0.7953211347; 0.8032536009; 0.7998752018; 0.7963094693
7.131000000;  0.7953110296; 0.8032427127; 0.7998678092; 0.7963025603
7.131500000;  0.7953008880; 0.8032318246; 0.7998604166; 0.7962956514
7.132000000;  0.7952907110; 0.8032209367; 0.7998530241; 0.7962887428
7.132500000;  0.7952805000; 0.8032100489; 0.7998456317; 0.7962818344
7.133000000;  0.7952702564; 0.8031991613; 0.7998382394; 0.7962749263
7.133500000;  0.7952599822; 0.8031882738; 0.7998308471; 0.7962680184
7.134000000;  0.7952496790; 0.8031773864; 0.7998234549; 0.7962611107
7.134500000;  0.7952393483; 0.8031664992; 0.7998160627; 0.7962542033
7.135000000;  0.7952289920; 0.8031556122; 0.7998086706; 0.7962472961
7.135500000;  0.7952186121; 0.8031447253; 0.7998012786; 0.7962403892
7.136000000;  0.7952082109; 0.8031338385; 0.7997938867; 0.7962334825
7.136500000;  0.7951977905; 0.8031229519; 0.7997864948; 0.7962265760
